"","studentDist","studentTime","leader","ClustAlg","Catchment"
"3562",1504,32.9,FALSE,"Hier",30
"3563",1201,26.47,FALSE,"Hier",30
"3564",780,17.32,FALSE,"Hier",30
"3565",283,6.32,FALSE,"Hier",30
"3566",2646,56.72,TRUE,"Hier",30
"3567",1472,32,FALSE,"Hier",30
"3568",1393,30.3,FALSE,"Hier",30
"3569",1210,26.47,FALSE,"Hier",30
"3570",770,17.08,FALSE,"Hier",30
"3571",1108,22.07,TRUE,"Fuzzy",30
"3572",1068,21.2,FALSE,"Fuzzy",30
"3573",2507,55.37,TRUE,"Fuzzy",30
"3574",2077,45.63,FALSE,"Fuzzy",30
"3575",1952,42.93,FALSE,"Fuzzy",30
"3576",1929,42.38,FALSE,"Fuzzy",30
"3577",1892,41.48,FALSE,"Fuzzy",30
"3578",1589,35.05,FALSE,"Fuzzy",30
"3579",1168,25.9,FALSE,"Fuzzy",30
"3580",671,14.9,FALSE,"Fuzzy",30
"3581",359,7.62,FALSE,"Fuzzy",30
"3582",195,4.32,FALSE,"Fuzzy",30
"3583",998,21.5,TRUE,"Fuzzy",30
"3584",877,18.82,FALSE,"Fuzzy",30
"3585",697,14.8,FALSE,"Fuzzy",30
"3586",680,14.47,FALSE,"Fuzzy",30
"3587",499,10.38,FALSE,"Fuzzy",30
"3588",382,7.75,FALSE,"Fuzzy",30
"3589",104,2.18,FALSE,"Fuzzy",30
"3590",1620,35.17,TRUE,"Fuzzy",30
"3591",1507,32.7,FALSE,"Fuzzy",30
"3592",1335,28.87,FALSE,"Fuzzy",30
"3593",1256,27.17,FALSE,"Fuzzy",30
"3594",770,17.08,FALSE,"Fuzzy",30
"3595",1523,32.58,TRUE,"Fuzzy",30
"3596",1077,22.53,FALSE,"Fuzzy",30
"3597",960,19.6,FALSE,"Fuzzy",30
"3598",843,17.37,FALSE,"Fuzzy",30
"3599",693,14.53,FALSE,"Fuzzy",30
"3600",483,9.68,FALSE,"Fuzzy",30
"3601",2517,52.43,TRUE,"kNN",31
"3602",1906,40.57,FALSE,"kNN",31
"3603",1382,28.13,FALSE,"kNN",31
"3604",1072,21.58,FALSE,"kNN",31
"3605",804,14.93,FALSE,"kNN",31
"3606",2273,47.35,TRUE,"kNN",31
"3607",1742,35.32,FALSE,"kNN",31
"3608",1052,21.03,FALSE,"kNN",31
"3609",2240,47.57,TRUE,"kNN",31
"3610",1914,41.45,FALSE,"kNN",31
"3611",1691,36.65,FALSE,"kNN",31
"3612",1509,32.88,FALSE,"kNN",31
"3613",1365,29.7,FALSE,"kNN",31
"3614",1096,23.85,FALSE,"kNN",31
"3615",1066,23.12,FALSE,"kNN",31
"3616",616,13.35,FALSE,"kNN",31
"3617",3532,76.02,TRUE,"kNN",31
"3618",2814,59.52,FALSE,"kNN",31
"3619",2814,59.52,FALSE,"kNN",31
"3620",1769,35.5,FALSE,"kNN",31
"3621",997,21.8,TRUE,"kNN",31
"3622",435,9.15,FALSE,"kNN",31
"3623",422,8.9,FALSE,"kNN",31
"3624",99,2.07,FALSE,"kNN",31
"3625",519,11.6,TRUE,"kNN",31
"3626",1570,35,TRUE,"kNN",31
"3627",1548,34.5,FALSE,"kNN",31
"3628",1123,25.08,FALSE,"kNN",31
"3629",799,18.28,FALSE,"kNN",31
"3630",591,13.27,FALSE,"kNN",31
"3631",3981,87.52,TRUE,"kMeans",31
"3632",2870,60.32,FALSE,"kMeans",31
"3633",1742,35.32,FALSE,"kMeans",31
"3634",1052,21.03,FALSE,"kMeans",31
"3635",4133,91.12,TRUE,"kMeans",31
"3636",2186,45.1,FALSE,"kMeans",31
"3637",2186,45.1,FALSE,"kMeans",31
"3638",1918,40.62,TRUE,"kMeans",31
"3639",1592,34.5,FALSE,"kMeans",31
"3640",1369,29.7,FALSE,"kMeans",31
"3641",1187,25.93,FALSE,"kMeans",31
"3642",1043,22.75,FALSE,"kMeans",31
"3643",616,13.35,FALSE,"kMeans",31
"3644",2094,42.73,TRUE,"kMeans",31
"3645",1177,23.22,FALSE,"kMeans",31
"3646",814,16.57,FALSE,"kMeans",31
"3647",505,10.02,FALSE,"kMeans",31
"3648",1379,30.3,TRUE,"kMeans",31
"3649",635,13.4,FALSE,"kMeans",31
"3650",605,12.67,FALSE,"kMeans",31
"3651",435,9.15,FALSE,"kMeans",31
"3652",422,8.9,FALSE,"kMeans",31
"3653",99,2.07,FALSE,"kMeans",31
"3654",1342,29.95,TRUE,"kMeans",31
"3655",762,17.27,FALSE,"kMeans",31
"3656",1570,35,TRUE,"kMeans",31
"3657",1548,34.5,FALSE,"kMeans",31
"3658",1123,25.08,FALSE,"kMeans",31
"3659",799,18.28,FALSE,"kMeans",31
"3660",591,13.27,FALSE,"kMeans",31
"3661",2847,62.27,TRUE,"Hier",31
"3662",1968,43.5,FALSE,"Hier",31
"3663",1441,30.78,FALSE,"Hier",31
"3664",1218,25.98,FALSE,"Hier",31
"3665",1036,22.22,FALSE,"Hier",31
"3666",892,19.03,FALSE,"Hier",31
"3667",623,13.18,FALSE,"Hier",31
"3668",593,12.45,FALSE,"Hier",31
"3669",423,8.93,FALSE,"Hier",31
"3670",410,8.68,FALSE,"Hier",31
"3671",2360,50.93,TRUE,"Hier",31
"3672",920,20.63,FALSE,"Hier",31
"3673",683,15.62,FALSE,"Hier",31
"3674",2761,58.25,TRUE,"Hier",31
"3675",1895,40.4,FALSE,"Hier",31
"3676",1586,33.85,FALSE,"Hier",31
"3677",946,21.42,FALSE,"Hier",31
"3678",99,2.07,FALSE,"Hier",31
"3679",3342,70.67,TRUE,"Hier",31
"3680",2425,51.15,FALSE,"Hier",31
"3681",1742,35.32,FALSE,"Hier",31
"3682",1052,21.03,FALSE,"Hier",31
"3683",3140,69.17,TRUE,"Hier",31
"3684",1769,35.5,FALSE,"Hier",31
"3685",1065,23.65,TRUE,"Hier",31
"3686",965,21.35,FALSE,"Hier",31
"3687",540,11.93,FALSE,"Hier",31
"3688",4730,104.37,TRUE,"Hier",31
"3689",2186,45.1,FALSE,"Hier",31
"3690",2186,45.1,FALSE,"Hier",31
"3691",2517,52.43,TRUE,"Fuzzy",31
"3692",1906,40.57,FALSE,"Fuzzy",31
"3693",1382,28.13,FALSE,"Fuzzy",31
"3694",1072,21.58,FALSE,"Fuzzy",31
"3695",804,14.93,FALSE,"Fuzzy",31
"3696",3851,82.98,TRUE,"Fuzzy",31
"3697",3512,74.78,FALSE,"Fuzzy",31
"3698",2858,60.5,FALSE,"Fuzzy",31
"3699",1769,35.5,FALSE,"Fuzzy",31
"3700",1766,36.9,TRUE,"Fuzzy",31
"3701",1440,30.78,FALSE,"Fuzzy",31
"3702",1217,25.98,FALSE,"Fuzzy",31
"3703",1035,22.22,FALSE,"Fuzzy",31
"3704",891,19.03,FALSE,"Fuzzy",31
"3705",2904,61.6,TRUE,"Fuzzy",31
"3706",2186,45.1,FALSE,"Fuzzy",31
"3707",2186,45.1,FALSE,"Fuzzy",31
"3708",1379,30.3,TRUE,"Fuzzy",31
"3709",635,13.4,FALSE,"Fuzzy",31
"3710",605,12.67,FALSE,"Fuzzy",31
"3711",435,9.15,FALSE,"Fuzzy",31
"3712",422,8.9,FALSE,"Fuzzy",31
"3713",99,2.07,FALSE,"Fuzzy",31
"3714",1951,43.42,TRUE,"Fuzzy",31
"3715",1101,24.8,FALSE,"Fuzzy",31
"3716",893,19.78,FALSE,"Fuzzy",31
"3717",616,13.35,FALSE,"Fuzzy",31
"3718",987,21.85,TRUE,"Fuzzy",31
"3719",965,21.35,FALSE,"Fuzzy",31
"3720",540,11.93,FALSE,"Fuzzy",31
"3721",1207,22.98,TRUE,"kNN",32
"3722",1072,19.73,FALSE,"kNN",32
"3723",566,10.38,FALSE,"kNN",32
"3724",1223,25.02,TRUE,"kNN",32
"3725",1068,21.38,FALSE,"kNN",32
"3726",780,14.97,FALSE,"kNN",32
"3727",596,10.9,FALSE,"kNN",32
"3728",682,14.33,TRUE,"kNN",32
"3729",523,10.97,FALSE,"kNN",32
"3730",338,7.52,FALSE,"kNN",32
"3731",637,13.62,TRUE,"kNN",32
"3732",618,13.17,FALSE,"kNN",32
"3733",976,19.68,TRUE,"kNN",32
"3734",505,10.37,FALSE,"kNN",32
"3735",1134,21.45,TRUE,"kNN",32
"3736",750,13.78,FALSE,"kNN",32
"3737",205,4.42,FALSE,"kNN",32
"3738",1075,23.6,TRUE,"kNN",32
"3739",902,19.67,FALSE,"kNN",32
"3740",715,15.73,FALSE,"kNN",32
"3741",663,14.58,FALSE,"kNN",32
"3742",871,19.02,TRUE,"kNN",32
"3743",1137,25.02,TRUE,"kNN",32
"3744",938,20.77,FALSE,"kNN",32
"3745",719,15.68,FALSE,"kNN",32
"3746",790,17.98,TRUE,"kNN",32
"3747",605,13.6,FALSE,"kNN",32
"3748",507,11.55,FALSE,"kNN",32
"3749",480,10.95,FALSE,"kNN",32
"3750",351,8.07,FALSE,"kNN",32
"3751",1394,30.6,TRUE,"kMeans",32
"3752",446,10.23,FALSE,"kMeans",32
"3753",833,17.42,TRUE,"kMeans",32
"3754",678,13.78,FALSE,"kMeans",32
"3755",391,7.75,FALSE,"kMeans",32
"3756",1675,34.37,TRUE,"kMeans",32
"3757",911,18.65,FALSE,"kMeans",32
"3758",862,17.78,FALSE,"kMeans",32
"3759",678,13.72,FALSE,"kMeans",32
"3760",2359,51.27,TRUE,"kMeans",32
"3761",978,21.63,FALSE,"kMeans",32
"3762",759,16.55,FALSE,"kMeans",32
"3763",657,14.05,FALSE,"kMeans",32
"3764",706,14.65,TRUE,"kMeans",32
"3765",523,10.97,FALSE,"kMeans",32
"3766",338,7.52,FALSE,"kMeans",32
"3767",481,10.38,TRUE,"kMeans",32
"3768",205,4.42,FALSE,"kMeans",32
"3769",719,16.47,TRUE,"kMeans",32
"3770",351,8.07,FALSE,"kMeans",32
"3771",2242,46.88,TRUE,"kMeans",32
"3772",849,16.5,FALSE,"kMeans",32
"3773",505,10.37,FALSE,"kMeans",32
"3774",1121,23.78,TRUE,"kMeans",32
"3775",902,19.67,FALSE,"kMeans",32
"3776",715,15.73,FALSE,"kMeans",32
"3777",663,14.58,FALSE,"kMeans",32
"3778",555,12.9,TRUE,"kMeans",32
"3779",409,9.42,FALSE,"kMeans",32
"3780",382,8.82,FALSE,"kMeans",32
"3781",1229,26.97,TRUE,"Hier",32
"3782",978,21.63,FALSE,"Hier",32
"3783",759,16.55,FALSE,"Hier",32
"3784",657,14.05,FALSE,"Hier",32
"3785",943,18.42,TRUE,"Hier",32
"3786",612,11.25,FALSE,"Hier",32
"3787",566,10.38,FALSE,"Hier",32
"3788",1539,32.53,TRUE,"Hier",32
"3789",660,13.42,FALSE,"Hier",32
"3790",1607,33.28,TRUE,"Hier",32
"3791",678,13.78,FALSE,"Hier",32
"3792",391,7.75,FALSE,"Hier",32
"3793",706,14.65,TRUE,"Hier",32
"3794",523,10.97,FALSE,"Hier",32
"3795",338,7.52,FALSE,"Hier",32
"3796",1189,25.8,TRUE,"Hier",32
"3797",618,13.17,FALSE,"Hier",32
"3798",1474,31.43,TRUE,"Hier",32
"3799",505,10.37,FALSE,"Hier",32
"3800",877,19.2,TRUE,"Hier",32
"3801",205,4.42,FALSE,"Hier",32
"3802",1419,31.33,TRUE,"Hier",32
"3803",693,15.77,FALSE,"Hier",32
"3804",568,12.88,FALSE,"Hier",32
"3805",539,12.28,FALSE,"Hier",32
"3806",446,10.23,FALSE,"Hier",32
"3807",1442,31.8,TRUE,"Hier",32
"3808",893,19.57,FALSE,"Hier",32
"3809",841,18.42,FALSE,"Hier",32
"3810",645,14,FALSE,"Hier",32
"3811",792,17.3,TRUE,"Fuzzy",32
"3812",657,14.05,FALSE,"Fuzzy",32
"3813",957,18.72,TRUE,"Fuzzy",32
"3814",814,15.62,FALSE,"Fuzzy",32
"3815",612,11.25,FALSE,"Fuzzy",32
"3816",566,10.38,FALSE,"Fuzzy",32
"3817",911,19.5,TRUE,"Fuzzy",32
"3818",752,16.13,FALSE,"Fuzzy",32
"3819",446,10.23,FALSE,"Fuzzy",32
"3820",338,7.52,FALSE,"Fuzzy",32
"3821",637,13.62,TRUE,"Fuzzy",32
"3822",618,13.17,FALSE,"Fuzzy",32
"3823",976,19.68,TRUE,"Fuzzy",32
"3824",505,10.37,FALSE,"Fuzzy",32
"3825",1514,29.5,TRUE,"Fuzzy",32
"3826",1130,21.83,FALSE,"Fuzzy",32
"3827",851,15.8,FALSE,"Fuzzy",32
"3828",205,4.42,FALSE,"Fuzzy",32
"3829",1047,22.97,TRUE,"Fuzzy",32
"3830",715,15.73,FALSE,"Fuzzy",32
"3831",663,14.58,FALSE,"Fuzzy",32
"3832",904,19.23,TRUE,"Fuzzy",32
"3833",645,14,FALSE,"Fuzzy",32
"3834",1137,25.02,TRUE,"Fuzzy",32
"3835",938,20.77,FALSE,"Fuzzy",32
"3836",719,15.68,FALSE,"Fuzzy",32
"3837",653,15.03,TRUE,"Fuzzy",32
"3838",513,11.67,FALSE,"Fuzzy",32
"3839",484,11.07,FALSE,"Fuzzy",32
"3840",351,8.07,FALSE,"Fuzzy",32
"3841",2651,57.5,TRUE,"kNN",33
"3842",2218,47.88,FALSE,"kNN",33
"3843",1667,36.12,FALSE,"kNN",33
"3844",1571,33.97,FALSE,"kNN",33
"3845",1368,29.43,FALSE,"kNN",33
"3846",1345,28.88,FALSE,"kNN",33
"3847",1339,28.75,FALSE,"kNN",33
"3848",1028,21.43,FALSE,"kNN",33
"3849",2074,42.68,TRUE,"kNN",33
"3850",1701,34.33,FALSE,"kNN",33
"3851",1260,26.43,FALSE,"kNN",33
"3852",1084,22.4,FALSE,"kNN",33
"3853",715,14.6,FALSE,"kNN",33
"3854",366,7.47,FALSE,"kNN",33
"3855",181,3.43,FALSE,"kNN",33
"3856",764,16.95,TRUE,"kNN",33
"3857",603,13.22,FALSE,"kNN",33
"3858",421,9.32,FALSE,"kNN",33
"3859",235,4.95,FALSE,"kNN",33
"3860",967,21.33,TRUE,"kNN",33
"3861",756,17.3,FALSE,"kNN",33
"3862",726,16.67,FALSE,"kNN",33
"3863",722,16.58,FALSE,"kNN",33
"3864",611,14.13,FALSE,"kNN",33
"3865",424,9.72,FALSE,"kNN",33
"3866",265,6.23,TRUE,"kNN",33
"3867",195,4.4,FALSE,"kNN",33
"3868",179,3.98,FALSE,"kNN",33
"3869",644,13.72,TRUE,"kNN",33
"3870",642,13.68,FALSE,"kNN",33
"3871",1000,21.3,TRUE,"kMeans",33
"3872",837,17.73,FALSE,"kMeans",33
"3873",603,13.22,FALSE,"kMeans",33
"3874",421,9.32,FALSE,"kMeans",33
"3875",235,4.95,FALSE,"kMeans",33
"3876",1739,36.25,TRUE,"kMeans",33
"3877",1210,25.72,FALSE,"kMeans",33
"3878",1187,25.3,FALSE,"kMeans",33
"3879",756,17.3,FALSE,"kMeans",33
"3880",726,16.67,FALSE,"kMeans",33
"3881",611,14.13,FALSE,"kMeans",33
"3882",506,11.68,FALSE,"kMeans",33
"3883",424,9.72,FALSE,"kMeans",33
"3884",2184,48.08,TRUE,"kMeans",33
"3885",1231,26.37,FALSE,"kMeans",33
"3886",1135,24.22,FALSE,"kMeans",33
"3887",2327,49.55,TRUE,"kMeans",33
"3888",1857,38.88,FALSE,"kMeans",33
"3889",1565,31.75,FALSE,"kMeans",33
"3890",1201,23.97,FALSE,"kMeans",33
"3891",1021,19.93,FALSE,"kMeans",33
"3892",602,12.03,FALSE,"kMeans",33
"3893",181,3.43,FALSE,"kMeans",33
"3894",2635,58.6,TRUE,"kMeans",33
"3895",1718,37.12,FALSE,"kMeans",33
"3896",1028,21.43,FALSE,"kMeans",33
"3897",2272,49.77,TRUE,"kMeans",33
"3898",1337,28.25,FALSE,"kMeans",33
"3899",1330,28.12,FALSE,"kMeans",33
"3900",1303,27.57,FALSE,"kMeans",33
"3901",2158,47.32,TRUE,"Hier",33
"3902",1667,36.12,FALSE,"Hier",33
"3903",1571,33.97,FALSE,"Hier",33
"3904",1368,29.43,FALSE,"Hier",33
"3905",1345,28.88,FALSE,"Hier",33
"3906",1339,28.75,FALSE,"Hier",33
"3907",1028,21.43,FALSE,"Hier",33
"3908",1583,33.28,TRUE,"Hier",33
"3909",821,16.8,FALSE,"Hier",33
"3910",2183,46.25,TRUE,"Hier",33
"3911",1526,30.6,FALSE,"Hier",33
"3912",1085,22.7,FALSE,"Hier",33
"3913",909,18.67,FALSE,"Hier",33
"3914",1451,31.78,TRUE,"Hier",33
"3915",1013,22.08,FALSE,"Hier",33
"3916",997,21.67,FALSE,"Hier",33
"3917",715,14.6,FALSE,"Hier",33
"3918",366,7.47,FALSE,"Hier",33
"3919",181,3.43,FALSE,"Hier",33
"3920",1479,31.45,TRUE,"Hier",33
"3921",1164,24.93,FALSE,"Hier",33
"3922",768,16.13,FALSE,"Hier",33
"3923",534,11.62,FALSE,"Hier",33
"3924",352,7.72,FALSE,"Hier",33
"3925",1320,28.25,TRUE,"Hier",33
"3926",651,15.03,FALSE,"Hier",33
"3927",546,12.58,FALSE,"Hier",33
"3928",543,12.5,FALSE,"Hier",33
"3929",516,11.87,FALSE,"Hier",33
"3930",424,9.72,FALSE,"Hier",33
"3931",2156,46.83,TRUE,"Fuzzy",33
"3932",1569,33.48,FALSE,"Fuzzy",33
"3933",1337,28.27,FALSE,"Fuzzy",33
"3934",1330,28.13,FALSE,"Fuzzy",33
"3935",1290,27.4,FALSE,"Fuzzy",33
"3936",1870,38.8,TRUE,"Fuzzy",33
"3937",1201,23.97,FALSE,"Fuzzy",33
"3938",1021,19.93,FALSE,"Fuzzy",33
"3939",602,12.03,FALSE,"Fuzzy",33
"3940",1169,25.22,TRUE,"Fuzzy",33
"3941",837,17.73,FALSE,"Fuzzy",33
"3942",603,13.22,FALSE,"Fuzzy",33
"3943",421,9.32,FALSE,"Fuzzy",33
"3944",235,4.95,FALSE,"Fuzzy",33
"3945",967,21.33,TRUE,"Fuzzy",33
"3946",756,17.3,FALSE,"Fuzzy",33
"3947",726,16.67,FALSE,"Fuzzy",33
"3948",722,16.58,FALSE,"Fuzzy",33
"3949",611,14.13,FALSE,"Fuzzy",33
"3950",424,9.72,FALSE,"Fuzzy",33
"3951",1083,23.92,TRUE,"Fuzzy",33
"3952",1013,22.08,FALSE,"Fuzzy",33
"3953",997,21.67,FALSE,"Fuzzy",33
"3954",715,14.6,FALSE,"Fuzzy",33
"3955",366,7.47,FALSE,"Fuzzy",33
"3956",181,3.43,FALSE,"Fuzzy",33
"3957",2525,55.25,TRUE,"Fuzzy",33
"3958",1951,42.18,FALSE,"Fuzzy",33
"3959",1400,30.42,FALSE,"Fuzzy",33
"3960",1028,21.43,FALSE,"Fuzzy",33
"3961",1643,35.68,TRUE,"kNN",34
"3962",1416,30.58,FALSE,"kNN",34
"3963",1106,23.95,FALSE,"kNN",34
"3964",870,19,FALSE,"kNN",34
"3965",500,10.07,FALSE,"kNN",34
"3966",56,1.2,FALSE,"kNN",34
"3967",889,19.83,TRUE,"kNN",34
"3968",766,17.02,FALSE,"kNN",34
"3969",533,11.87,FALSE,"kNN",34
"3970",188,4.68,FALSE,"kNN",34
"3971",1901,41.37,TRUE,"kNN",34
"3972",1523,32.88,FALSE,"kNN",34
"3973",1523,32.88,FALSE,"kNN",34
"3974",1523,32.87,FALSE,"kNN",34
"3975",1521,32.83,FALSE,"kNN",34
"3976",1520,32.82,FALSE,"kNN",34
"3977",995,21.47,FALSE,"kNN",34
"3978",982,21.13,FALSE,"kNN",34
"3979",967,20.77,FALSE,"kNN",34
"3980",801,17.37,FALSE,"kNN",34
"3981",567,12.38,FALSE,"kNN",34
"3982",1369,29.42,TRUE,"kNN",34
"3983",1337,28.85,FALSE,"kNN",34
"3984",981,21.58,FALSE,"kNN",34
"3985",615,13.28,FALSE,"kNN",34
"3986",386,8.18,FALSE,"kNN",34
"3987",1327,28.62,TRUE,"kNN",34
"3988",704,14.82,FALSE,"kNN",34
"3989",769,15.63,TRUE,"kNN",34
"3990",615,12.52,FALSE,"kNN",34
"3991",1899,40.73,TRUE,"kMeans",34
"3992",1451,30.5,FALSE,"kMeans",34
"3993",938,20.17,FALSE,"kMeans",34
"3994",615,13.28,FALSE,"kMeans",34
"3995",386,8.18,FALSE,"kMeans",34
"3996",1382,31.13,TRUE,"kMeans",34
"3997",955,20.85,FALSE,"kMeans",34
"3998",938,20.48,FALSE,"kMeans",34
"3999",923,20.15,FALSE,"kMeans",34
"4000",790,17.45,FALSE,"kMeans",34
"4001",556,12.47,FALSE,"kMeans",34
"4002",492,11.27,FALSE,"kMeans",34
"4003",1973,43.05,TRUE,"kMeans",34
"4004",863,18.45,FALSE,"kMeans",34
"4005",624,12.67,FALSE,"kMeans",34
"4006",507,10.35,FALSE,"kMeans",34
"4007",770,16.72,TRUE,"kMeans",34
"4008",738,16.15,FALSE,"kMeans",34
"4009",382,8.88,FALSE,"kMeans",34
"4010",2127,46.35,TRUE,"kMeans",34
"4011",815,18.38,FALSE,"kMeans",34
"4012",605,14.22,FALSE,"kMeans",34
"4013",335,7.43,FALSE,"kMeans",34
"4014",56,1.2,FALSE,"kMeans",34
"4015",2424,51.27,TRUE,"kMeans",34
"4016",905,19.45,FALSE,"kMeans",34
"4017",904,19.43,FALSE,"kMeans",34
"4018",903,19.4,FALSE,"kMeans",34
"4019",903,19.4,FALSE,"kMeans",34
"4020",903,19.38,FALSE,"kMeans",34
"4021",847,18.12,TRUE,"Hier",34
"4022",615,12.52,FALSE,"Hier",34
"4023",497,10.17,FALSE,"Hier",34
"4024",1520,33.87,TRUE,"Hier",34
"4025",1080,23.73,FALSE,"Hier",34
"4026",875,18.78,FALSE,"Hier",34
"4027",500,10.07,FALSE,"Hier",34
"4028",56,1.2,FALSE,"Hier",34
"4029",985,20.82,TRUE,"Hier",34
"4030",398,8.85,FALSE,"Hier",34
"4031",188,4.68,FALSE,"Hier",34
"4032",1729,37.7,TRUE,"Hier",34
"4033",955,20.85,FALSE,"Hier",34
"4034",938,20.48,FALSE,"Hier",34
"4035",923,20.15,FALSE,"Hier",34
"4036",790,17.45,FALSE,"Hier",34
"4037",556,12.47,FALSE,"Hier",34
"4038",492,11.27,FALSE,"Hier",34
"4039",1980,43.55,TRUE,"Hier",34
"4040",1421,31.52,FALSE,"Hier",34
"4041",943,20.33,FALSE,"Hier",34
"4042",942,20.32,FALSE,"Hier",34
"4043",941,20.28,FALSE,"Hier",34
"4044",941,20.28,FALSE,"Hier",34
"4045",941,20.27,FALSE,"Hier",34
"4046",382,8.88,FALSE,"Hier",34
"4047",2038,42.42,TRUE,"Hier",34
"4048",938,20.17,FALSE,"Hier",34
"4049",615,13.28,FALSE,"Hier",34
"4050",386,8.18,FALSE,"Hier",34
"4051",992,21.65,TRUE,"Fuzzy",34
"4052",863,18.8,FALSE,"Fuzzy",34
"4053",627,13.85,FALSE,"Fuzzy",34
"4054",291,7.07,FALSE,"Fuzzy",34
"4055",56,1.2,FALSE,"Fuzzy",34
"4056",1382,31.13,TRUE,"Fuzzy",34
"4057",955,20.85,FALSE,"Fuzzy",34
"4058",938,20.48,FALSE,"Fuzzy",34
"4059",923,20.15,FALSE,"Fuzzy",34
"4060",790,17.45,FALSE,"Fuzzy",34
"4061",556,12.47,FALSE,"Fuzzy",34
"4062",492,11.27,FALSE,"Fuzzy",34
"4063",251,6.12,FALSE,"Fuzzy",34
"4064",1282,27.88,TRUE,"Fuzzy",34
"4065",904,19.4,FALSE,"Fuzzy",34
"4066",904,19.4,FALSE,"Fuzzy",34
"4067",904,19.38,FALSE,"Fuzzy",34
"4068",903,19.37,FALSE,"Fuzzy",34
"4069",902,19.35,FALSE,"Fuzzy",34
"4070",770,16.72,TRUE,"Fuzzy",34
"4071",738,16.15,FALSE,"Fuzzy",34
"4072",382,8.88,FALSE,"Fuzzy",34
"4073",2026,43.98,TRUE,"Fuzzy",34
"4074",1403,30.18,FALSE,"Fuzzy",34
"4075",1080,23.3,FALSE,"Fuzzy",34
"4076",851,18.2,FALSE,"Fuzzy",34
"4077",500,10.07,FALSE,"Fuzzy",34
"4078",769,15.63,TRUE,"Fuzzy",34
"4079",615,12.52,FALSE,"Fuzzy",34
"4080",497,10.17,FALSE,"Fuzzy",34
"4081",1703,38.17,TRUE,"kNN",35
"4082",1701,38.12,FALSE,"kNN",35
"4083",1429,31.42,FALSE,"kNN",35
"4084",1137,24.73,FALSE,"kNN",35
"4085",968,21.28,FALSE,"kNN",35
"4086",836,17.97,FALSE,"kNN",35
"4087",596,12.65,FALSE,"kNN",35
"4088",1413,31.3,TRUE,"kNN",35
"4089",1276,28.05,FALSE,"kNN",35
"4090",1019,22.15,FALSE,"kNN",35
"4091",983,21.27,FALSE,"kNN",35
"4092",521,11.48,FALSE,"kNN",35
"4093",337,7.65,FALSE,"kNN",35
"4094",530,12.4,TRUE,"kNN",35
"4095",345,7.95,FALSE,"kNN",35
"4096",2232,50.32,TRUE,"kNN",35
"4097",2117,47.77,FALSE,"kNN",35
"4098",1882,42.15,FALSE,"kNN",35
"4099",1733,38.73,FALSE,"kNN",35
"4100",1455,32.42,FALSE,"kNN",35
"4101",996,22.15,FALSE,"kNN",35
"4102",808,17.73,FALSE,"kNN",35
"4103",776,16.78,TRUE,"kNN",35
"4104",712,15.58,FALSE,"kNN",35
"4105",1183,25.9,TRUE,"kNN",35
"4106",916,19.77,FALSE,"kNN",35
"4107",526,11.87,FALSE,"kNN",35
"4108",508,11.48,FALSE,"kNN",35
"4109",411,9.6,FALSE,"kNN",35
"4110",305,6.98,FALSE,"kNN",35
"4111",1443,32.03,TRUE,"kMeans",35
"4112",812,17.45,FALSE,"kMeans",35
"4113",769,16.57,FALSE,"kMeans",35
"4114",477,10.67,FALSE,"kMeans",35
"4115",2229,50.12,TRUE,"kMeans",35
"4116",1272,28.3,FALSE,"kMeans",35
"4117",996,22.15,FALSE,"kMeans",35
"4118",808,17.73,FALSE,"kMeans",35
"4119",2076,46.95,TRUE,"kMeans",35
"4120",1406,31.47,FALSE,"kMeans",35
"4121",1254,28.05,FALSE,"kMeans",35
"4122",990,22.43,FALSE,"kMeans",35
"4123",607,13.47,FALSE,"kMeans",35
"4124",2035,45.45,TRUE,"kMeans",35
"4125",956,20.62,FALSE,"kMeans",35
"4126",907,19.48,FALSE,"kMeans",35
"4127",669,14.28,FALSE,"kMeans",35
"4128",430,9.07,FALSE,"kMeans",35
"4129",1480,31.6,TRUE,"kMeans",35
"4130",1416,30.4,FALSE,"kMeans",35
"4131",1042,22.93,FALSE,"kMeans",35
"4132",781,17.3,FALSE,"kMeans",35
"4133",553,12.13,FALSE,"kMeans",35
"4134",383,8.3,FALSE,"kMeans",35
"4135",974,21.32,TRUE,"kMeans",35
"4136",721,16.23,FALSE,"kMeans",35
"4137",703,15.85,FALSE,"kMeans",35
"4138",606,13.97,FALSE,"kMeans",35
"4139",500,11.35,FALSE,"kMeans",35
"4140",93,2.18,FALSE,"kMeans",35
"4141",2019,45.3,TRUE,"Hier",35
"4142",1372,30.62,FALSE,"Hier",35
"4143",949,21.65,FALSE,"Hier",35
"4144",714,16.03,FALSE,"Hier",35
"4145",565,12.62,FALSE,"Hier",35
"4146",1666,37.47,TRUE,"Hier",35
"4147",1453,32.53,FALSE,"Hier",35
"4148",1181,25.83,FALSE,"Hier",35
"4149",954,20.62,FALSE,"Hier",35
"4150",713,15.3,FALSE,"Hier",35
"4151",664,14.17,FALSE,"Hier",35
"4152",1423,31.93,TRUE,"Hier",35
"4153",1089,24.12,FALSE,"Hier",35
"4154",832,18.22,FALSE,"Hier",35
"4155",796,17.33,FALSE,"Hier",35
"4156",2206,48.52,TRUE,"Hier",35
"4157",1146,24.77,FALSE,"Hier",35
"4158",781,17.3,FALSE,"Hier",35
