"","studentDist","studentTime","leader","clusters","ClustAlg","Catchment"
"578",1788,39.58,FALSE,2,"Fuzzy",5
"579",1501,33.85,FALSE,2,"Fuzzy",5
"580",1372,30.92,FALSE,2,"Fuzzy",5
"581",1209,26.88,FALSE,2,"Fuzzy",5
"582",830,18.1,TRUE,3,"Fuzzy",5
"583",629,13.73,FALSE,3,"Fuzzy",5
"584",437,9.47,FALSE,3,"Fuzzy",5
"585",335,7.17,FALSE,3,"Fuzzy",5
"586",826,17.85,TRUE,4,"Fuzzy",5
"587",818,17.67,FALSE,4,"Fuzzy",5
"588",1182,25.62,TRUE,5,"Fuzzy",5
"589",922,19.92,FALSE,5,"Fuzzy",5
"590",792,17.07,FALSE,5,"Fuzzy",5
"591",736,15.85,FALSE,5,"Fuzzy",5
"592",420,9,FALSE,5,"Fuzzy",5
"593",841,18.95,TRUE,6,"Fuzzy",5
"594",794,17.92,FALSE,6,"Fuzzy",5
"595",592,13.35,FALSE,6,"Fuzzy",5
"596",376,8.57,FALSE,6,"Fuzzy",5
"597",1920,39.83,TRUE,7,"Fuzzy",5
"598",1407,30.15,FALSE,7,"Fuzzy",5
"599",1154,24.2,FALSE,7,"Fuzzy",5
"600",612,13.22,FALSE,7,"Fuzzy",5
"601",640,14.58,TRUE,1,"kNN",6
"602",640,14.58,FALSE,1,"kNN",6
"603",639,14.55,FALSE,1,"kNN",6
"604",635,14.47,FALSE,1,"kNN",6
"605",549,12.68,FALSE,1,"kNN",6
"606",502,11.6,FALSE,1,"kNN",6
"607",268,6.35,FALSE,1,"kNN",6
"608",1004,21.08,TRUE,2,"kNN",6
"609",627,13.45,FALSE,2,"kNN",6
"610",566,12.05,FALSE,2,"kNN",6
"611",1946,38.6,TRUE,3,"kNN",6
"612",1780,34.87,FALSE,3,"kNN",6
"613",1312,26.35,FALSE,3,"kNN",6
"614",1051,21.27,FALSE,3,"kNN",6
"615",1585,32.37,TRUE,4,"kNN",6
"616",1188,23.75,FALSE,4,"kNN",6
"617",1150,22.85,FALSE,4,"kNN",6
"618",676,14.28,FALSE,4,"kNN",6
"619",3123,62.7,TRUE,5,"kNN",6
"620",2676,52.63,FALSE,5,"kNN",6
"621",1431,27.65,FALSE,5,"kNN",6
"622",840,18.17,TRUE,6,"kNN",6
"623",741,15.83,FALSE,6,"kNN",6
"624",678,14.48,FALSE,6,"kNN",6
"625",662,14.12,FALSE,6,"kNN",6
"626",611,12.98,FALSE,6,"kNN",6
"627",378,8.07,FALSE,6,"kNN",6
"628",753,16.77,TRUE,7,"kNN",6
"629",687,15.28,FALSE,7,"kNN",6
"630",323,7.23,FALSE,7,"kNN",6
"631",557,12.73,TRUE,1,"kMeans",6
"632",557,12.73,FALSE,1,"kMeans",6
"633",556,12.7,FALSE,1,"kMeans",6
"634",552,12.62,FALSE,1,"kMeans",6
"635",466,10.83,FALSE,1,"kMeans",6
"636",419,9.75,FALSE,1,"kMeans",6
"637",36,0.82,FALSE,1,"kMeans",6
"638",1208,25.7,TRUE,2,"kMeans",6
"639",520,11.38,FALSE,2,"kMeans",6
"640",471,10.25,FALSE,2,"kMeans",6
"641",455,9.88,FALSE,2,"kMeans",6
"642",398,8.53,FALSE,2,"kMeans",6
"643",1909,37.43,TRUE,3,"kMeans",6
"644",626,14.07,FALSE,3,"kMeans",6
"645",268,6.35,FALSE,3,"kMeans",6
"646",1585,32.37,TRUE,4,"kMeans",6
"647",1188,23.75,FALSE,4,"kMeans",6
"648",1150,22.85,FALSE,4,"kMeans",6
"649",676,14.28,FALSE,4,"kMeans",6
"650",2761,54.52,TRUE,5,"kMeans",6
"651",1800,35.1,FALSE,5,"kMeans",6
"652",1609,31.48,FALSE,5,"kMeans",6
"653",1312,26.35,FALSE,5,"kMeans",6
"654",1051,21.27,FALSE,5,"kMeans",6
"655",4296,89,TRUE,6,"kMeans",6
"656",2370,45.68,FALSE,6,"kMeans",6
"657",1628,36.03,TRUE,7,"kMeans",6
"658",979,21,FALSE,7,"kMeans",6
"659",918,19.6,FALSE,7,"kMeans",6
"660",378,8.07,FALSE,7,"kMeans",6
"661",486,11.1,TRUE,1,"Hier",6
"662",486,11.1,FALSE,1,"Hier",6
"663",485,11.07,FALSE,1,"Hier",6
"664",481,10.98,FALSE,1,"Hier",6
"665",395,9.2,FALSE,1,"Hier",6
"666",348,8.12,FALSE,1,"Hier",6
"667",1498,31.72,TRUE,2,"Hier",6
"668",1186,25.48,FALSE,2,"Hier",6
"669",979,21,FALSE,2,"Hier",6
"670",918,19.6,FALSE,2,"Hier",6
"671",378,8.07,FALSE,2,"Hier",6
"672",2003,39.6,TRUE,3,"Hier",6
"673",720,16.23,FALSE,3,"Hier",6
"674",362,8.52,FALSE,3,"Hier",6
"675",92,2.08,FALSE,3,"Hier",6
"676",1428,29.1,TRUE,4,"Hier",6
"677",1031,20.48,FALSE,4,"Hier",6
"678",993,19.58,FALSE,4,"Hier",6
"679",2817,55.75,TRUE,5,"Hier",6
"680",2370,45.68,FALSE,5,"Hier",6
"681",543,11.9,TRUE,6,"Hier",6
"682",520,11.38,FALSE,6,"Hier",6
"683",471,10.25,FALSE,6,"Hier",6
"684",455,9.88,FALSE,6,"Hier",6
"685",398,8.53,FALSE,6,"Hier",6
"686",3055,63.97,TRUE,7,"Hier",6
"687",2103,41.77,FALSE,7,"Hier",6
"688",1727,33.28,FALSE,7,"Hier",6
"689",1581,30.18,FALSE,7,"Hier",6
"690",1260,24.77,FALSE,7,"Hier",6
"691",557,12.73,TRUE,1,"Fuzzy",6
"692",557,12.73,FALSE,1,"Fuzzy",6
"693",556,12.7,FALSE,1,"Fuzzy",6
"694",552,12.62,FALSE,1,"Fuzzy",6
"695",466,10.83,FALSE,1,"Fuzzy",6
"696",419,9.75,FALSE,1,"Fuzzy",6
"697",36,0.82,FALSE,1,"Fuzzy",6
"698",1498,31.72,TRUE,2,"Fuzzy",6
"699",1186,25.48,FALSE,2,"Fuzzy",6
"700",979,21,FALSE,2,"Fuzzy",6
"701",918,19.6,FALSE,2,"Fuzzy",6
"702",378,8.07,FALSE,2,"Fuzzy",6
"703",1966,38.83,TRUE,3,"Fuzzy",6
"704",1800,35.1,FALSE,3,"Fuzzy",6
"705",1609,31.48,FALSE,3,"Fuzzy",6
"706",1312,26.35,FALSE,3,"Fuzzy",6
"707",1051,21.27,FALSE,3,"Fuzzy",6
"708",1428,29.1,TRUE,4,"Fuzzy",6
"709",1031,20.48,FALSE,4,"Fuzzy",6
"710",993,19.58,FALSE,4,"Fuzzy",6
"711",2817,55.75,TRUE,5,"Fuzzy",6
"712",2370,45.68,FALSE,5,"Fuzzy",6
"713",543,11.9,TRUE,6,"Fuzzy",6
"714",520,11.38,FALSE,6,"Fuzzy",6
"715",471,10.25,FALSE,6,"Fuzzy",6
"716",455,9.88,FALSE,6,"Fuzzy",6
"717",398,8.53,FALSE,6,"Fuzzy",6
"718",1055,23.6,TRUE,7,"Fuzzy",6
"719",658,14.95,FALSE,7,"Fuzzy",6
"720",323,7.23,FALSE,7,"Fuzzy",6
"721",1641,35.77,TRUE,1,"kNN",7
"722",1611,35.18,FALSE,1,"kNN",7
"723",1541,33.57,FALSE,1,"kNN",7
"724",1478,32.13,FALSE,1,"kNN",7
"725",1223,26.67,FALSE,1,"kNN",7
"726",923,20.1,FALSE,1,"kNN",7
"727",874,18.97,FALSE,1,"kNN",7
"728",694,14.87,FALSE,1,"kNN",7
"729",435,9.85,FALSE,1,"kNN",7
"730",604,14.05,TRUE,2,"kNN",7
"731",1438,31.77,TRUE,3,"kNN",7
"732",1233,26.63,FALSE,3,"kNN",7
"733",924,20.87,FALSE,3,"kNN",7
"734",589,13.38,FALSE,3,"kNN",7
"735",497,11.17,FALSE,3,"kNN",7
"736",354,8.32,FALSE,3,"kNN",7
"737",267,6.28,FALSE,3,"kNN",7
"738",212,4.93,FALSE,3,"kNN",7
"739",2122,46.35,TRUE,4,"kNN",7
"740",2116,46.18,FALSE,4,"kNN",7
"741",2053,44.5,FALSE,4,"kNN",7
"742",2035,44.07,FALSE,4,"kNN",7
"743",1718,37.15,FALSE,4,"kNN",7
"744",1651,35.82,FALSE,4,"kNN",7
"745",1531,33.23,FALSE,4,"kNN",7
"746",1278,27.2,FALSE,4,"kNN",7
"747",1250,26.52,FALSE,4,"kNN",7
"748",628,13.98,FALSE,4,"kNN",7
"749",278,6.15,FALSE,4,"kNN",7
"750",1262,25.93,TRUE,5,"kNN",7
"751",1760,38.33,TRUE,1,"kMeans",7
"752",1470,31.52,FALSE,1,"kMeans",7
"753",1217,25.75,FALSE,1,"kMeans",7
"754",563,12.68,FALSE,1,"kMeans",7
"755",456,10.47,FALSE,1,"kMeans",7
"756",354,8.32,FALSE,1,"kMeans",7
"757",267,6.28,FALSE,1,"kMeans",7
"758",212,4.93,FALSE,1,"kMeans",7
"759",2227,48.42,TRUE,2,"kMeans",7
"760",1249,26.42,FALSE,2,"kMeans",7
"761",1221,25.73,FALSE,2,"kMeans",7
"762",992,21.02,FALSE,2,"kMeans",7
"763",939,19.68,FALSE,2,"kMeans",7
"764",2042,45.52,TRUE,3,"kMeans",7
"765",1702,37.6,FALSE,3,"kMeans",7
"766",1254,27.22,FALSE,3,"kMeans",7
"767",923,20.03,FALSE,3,"kMeans",7
"768",839,17.93,FALSE,3,"kMeans",7
"769",819,17.5,FALSE,3,"kMeans",7
"770",278,6.15,FALSE,3,"kMeans",7
"771",2089,45.3,TRUE,4,"kMeans",7
"772",694,14.87,FALSE,4,"kMeans",7
"773",435,9.85,FALSE,4,"kMeans",7
"774",2090,43.65,TRUE,5,"kMeans",7
"775",1233,26.85,FALSE,5,"kMeans",7
"776",964,20.72,FALSE,5,"kMeans",7
"777",901,19.58,FALSE,5,"kMeans",7
"778",793,17.42,FALSE,5,"kMeans",7
"779",703,15.98,FALSE,5,"kMeans",7
"780",609,14.37,FALSE,5,"kMeans",7
"781",1464,32.48,TRUE,1,"Hier",7
"782",1434,31.9,FALSE,1,"Hier",7
"783",1182,25.7,FALSE,1,"Hier",7
"784",882,19.13,FALSE,1,"Hier",7
"785",833,18,FALSE,1,"Hier",7
"786",742,16.25,FALSE,1,"Hier",7
"787",652,14.82,FALSE,1,"Hier",7
"788",1150,25.97,TRUE,2,"Hier",7
"789",694,14.87,FALSE,2,"Hier",7
"790",435,9.85,FALSE,2,"Hier",7
"791",1201,26.8,TRUE,3,"Hier",7
"792",803,18.25,FALSE,3,"Hier",7
"793",696,16.03,FALSE,3,"Hier",7
"794",594,13.88,FALSE,3,"Hier",7
"795",507,11.85,FALSE,3,"Hier",7
"796",452,10.5,FALSE,3,"Hier",7
"797",278,6.15,FALSE,3,"Hier",7
"798",2023,44.05,TRUE,4,"Hier",7
"799",2017,43.88,FALSE,4,"Hier",7
"800",1954,42.2,FALSE,4,"Hier",7
"801",1936,41.77,FALSE,4,"Hier",7
"802",1619,34.85,FALSE,4,"Hier",7
"803",1552,33.52,FALSE,4,"Hier",7
"804",1432,30.93,FALSE,4,"Hier",7
"805",1179,24.9,FALSE,4,"Hier",7
"806",1151,24.22,FALSE,4,"Hier",7
"807",529,11.68,FALSE,4,"Hier",7
"808",1376,28.52,TRUE,5,"Hier",7
"809",946,20.23,FALSE,5,"Hier",7
"810",637,14.47,FALSE,5,"Hier",7
"811",1641,35.77,TRUE,1,"Fuzzy",7
"812",1611,35.18,FALSE,1,"Fuzzy",7
"813",1541,33.57,FALSE,1,"Fuzzy",7
"814",1478,32.13,FALSE,1,"Fuzzy",7
"815",1223,26.67,FALSE,1,"Fuzzy",7
"816",923,20.1,FALSE,1,"Fuzzy",7
"817",874,18.97,FALSE,1,"Fuzzy",7
"818",694,14.87,FALSE,1,"Fuzzy",7
"819",435,9.85,FALSE,1,"Fuzzy",7
"820",1279,27.7,TRUE,2,"Fuzzy",7
"821",1106,23.65,FALSE,2,"Fuzzy",7
"822",853,17.88,FALSE,2,"Fuzzy",7
"823",1201,26.8,TRUE,3,"Fuzzy",7
"824",803,18.25,FALSE,3,"Fuzzy",7
"825",696,16.03,FALSE,3,"Fuzzy",7
"826",594,13.88,FALSE,3,"Fuzzy",7
"827",507,11.85,FALSE,3,"Fuzzy",7
"828",452,10.5,FALSE,3,"Fuzzy",7
"829",278,6.15,FALSE,3,"Fuzzy",7
"830",1486,31.25,TRUE,4,"Fuzzy",7
"831",1282,26.62,FALSE,4,"Fuzzy",7
"832",1215,25.28,FALSE,4,"Fuzzy",7
"833",1042,21.25,FALSE,4,"Fuzzy",7
"834",1014,20.57,FALSE,4,"Fuzzy",7
"835",2074,44.27,TRUE,5,"Fuzzy",7
"836",1255,27.18,FALSE,5,"Fuzzy",7
"837",924,20,FALSE,5,"Fuzzy",7
"838",840,17.9,FALSE,5,"Fuzzy",7
"839",820,17.47,FALSE,5,"Fuzzy",7
"840",529,11.68,FALSE,5,"Fuzzy",7
"841",514,10.98,TRUE,1,"kNN",8
"842",483,10.33,FALSE,1,"kNN",8
"843",337,7.75,TRUE,2,"kNN",8
"844",329,7.6,FALSE,2,"kNN",8
"845",106,2.45,FALSE,2,"kNN",8
"846",1268,28.08,TRUE,3,"kNN",8
"847",1238,27.52,FALSE,3,"kNN",8
"848",1188,26.17,FALSE,3,"kNN",8
"849",828,18.12,FALSE,3,"kNN",8
"850",164,3.35,FALSE,3,"kNN",8
"851",3,0.05,FALSE,3,"kNN",8
"852",1435,30.55,TRUE,4,"kNN",8
"853",1328,28.3,FALSE,4,"kNN",8
"854",1215,25.83,FALSE,4,"kNN",8
"855",905,19.55,FALSE,4,"kNN",8
"856",862,18.55,TRUE,5,"kNN",8
"857",776,16.6,FALSE,5,"kNN",8
"858",726,15.48,FALSE,5,"kNN",8
"859",539,10.95,FALSE,5,"kNN",8
"860",1272,27.27,TRUE,6,"kNN",8
"861",1229,26.28,FALSE,6,"kNN",8
"862",1095,23.35,FALSE,6,"kNN",8
"863",907,19.13,FALSE,6,"kNN",8
"864",689,14.23,FALSE,6,"kNN",8
"865",957,19.92,TRUE,7,"kNN",8
"866",938,19.42,FALSE,7,"kNN",8
"867",900,18.52,FALSE,7,"kNN",8
"868",840,17.12,FALSE,7,"kNN",8
"869",605,12.55,FALSE,7,"kNN",8
"870",546,11.45,FALSE,7,"kNN",8
"871",531,11.32,TRUE,1,"kMeans",8
"872",500,10.67,FALSE,1,"kMeans",8
"873",437,9.33,FALSE,1,"kMeans",8
"874",387,8.22,FALSE,1,"kMeans",8
"875",1519,33.58,TRUE,2,"kMeans",8
"876",832,17.52,FALSE,2,"kMeans",8
"877",689,14.23,FALSE,2,"kMeans",8
"878",1782,39.2,TRUE,3,"kMeans",8
"879",1089,23.97,FALSE,3,"kMeans",8
"880",612,13.13,FALSE,3,"kMeans",8
"881",1219,26.25,TRUE,4,"kMeans",8
"882",716,15.7,FALSE,4,"kMeans",8
"883",645,14.35,FALSE,4,"kMeans",8
"884",552,12.62,FALSE,4,"kMeans",8
"885",292,6.62,FALSE,4,"kMeans",8
"886",164,3.35,FALSE,4,"kMeans",8
"887",3,0.05,FALSE,4,"kMeans",8
"888",1631,35.85,TRUE,5,"kMeans",8
"889",824,17.68,FALSE,5,"kMeans",8
"890",765,16.58,FALSE,5,"kMeans",8
"891",620,13.18,FALSE,5,"kMeans",8
"892",503,10.75,FALSE,5,"kMeans",8
"893",885,18.72,TRUE,6,"kMeans",8
"894",765,16.12,FALSE,6,"kMeans",8
"895",638,13.18,FALSE,6,"kMeans",8
"896",1176,25.23,TRUE,7,"kMeans",8
"897",1157,24.73,FALSE,7,"kMeans",8
"898",1119,23.83,FALSE,7,"kMeans",8
"899",1059,22.43,FALSE,7,"kMeans",8
"900",900,19.15,FALSE,7,"kMeans",8
"901",531,11.32,TRUE,1,"Hier",8
"902",500,10.67,FALSE,1,"Hier",8
"903",437,9.33,FALSE,1,"Hier",8
"904",387,8.22,FALSE,1,"Hier",8
"905",1408,30.77,TRUE,2,"Hier",8
"906",850,18.23,FALSE,2,"Hier",8
"907",647,13.75,FALSE,2,"Hier",8
"908",588,12.65,FALSE,2,"Hier",8
"909",503,10.75,FALSE,2,"Hier",8
"910",641,14.25,TRUE,3,"Hier",8
"911",308,6.55,FALSE,3,"Hier",8
"912",106,2.43,FALSE,3,"Hier",8
"913",3,0.05,FALSE,3,"Hier",8
"914",910,19.1,TRUE,4,"Hier",8
"915",407,8.55,FALSE,4,"Hier",8
"916",243,5.47,FALSE,4,"Hier",8
"917",167,3.73,FALSE,4,"Hier",8
"918",2420,52.78,TRUE,5,"Hier",8
"919",1089,23.97,FALSE,5,"Hier",8
"920",612,13.13,FALSE,5,"Hier",8
"921",1005,21.23,TRUE,6,"Hier",8
"922",709,14.67,FALSE,6,"Hier",8
"923",543,10.93,FALSE,6,"Hier",8
"924",1227,26.42,TRUE,7,"Hier",8
"925",1208,25.92,FALSE,7,"Hier",8
"926",1170,25.02,FALSE,7,"Hier",8
"927",1110,23.62,FALSE,7,"Hier",8
"928",951,20.33,FALSE,7,"Hier",8
"929",765,16.12,FALSE,7,"Hier",8
"930",638,13.18,FALSE,7,"Hier",8
"931",531,11.32,TRUE,1,"Fuzzy",8
"932",500,10.67,FALSE,1,"Fuzzy",8
"933",437,9.33,FALSE,1,"Fuzzy",8
"934",387,8.22,FALSE,1,"Fuzzy",8
"935",559,12.77,TRUE,2,"Fuzzy",8
"936",329,7.47,FALSE,2,"Fuzzy",8
"937",164,3.35,FALSE,2,"Fuzzy",8
"938",3,0.05,FALSE,2,"Fuzzy",8
"939",1165,25.33,TRUE,3,"Fuzzy",8
"940",776,16.5,FALSE,3,"Fuzzy",8
"941",401,8.45,FALSE,3,"Fuzzy",8
"942",237,5.37,FALSE,3,"Fuzzy",8
"943",156,3.62,FALSE,3,"Fuzzy",8
"944",1435,30.55,TRUE,4,"Fuzzy",8
"945",1328,28.3,FALSE,4,"Fuzzy",8
"946",1215,25.83,FALSE,4,"Fuzzy",8
"947",905,19.55,FALSE,4,"Fuzzy",8
"948",1168,25.7,TRUE,5,"Fuzzy",8
"949",709,14.67,FALSE,5,"Fuzzy",8
"950",543,10.93,FALSE,5,"Fuzzy",8
"951",1208,25.97,TRUE,6,"Fuzzy",8
"952",1088,23.37,FALSE,6,"Fuzzy",8
"953",900,19.15,FALSE,6,"Fuzzy",8
"954",638,13.18,FALSE,6,"Fuzzy",8
"955",957,19.92,TRUE,7,"Fuzzy",8
"956",938,19.42,FALSE,7,"Fuzzy",8
"957",900,18.52,FALSE,7,"Fuzzy",8
"958",840,17.12,FALSE,7,"Fuzzy",8
"959",605,12.55,FALSE,7,"Fuzzy",8
"960",546,11.45,FALSE,7,"Fuzzy",8
"961",1173,25.18,TRUE,1,"kNN",9
"962",1081,23.22,FALSE,1,"kNN",9
"963",998,21.12,FALSE,1,"kNN",9
"964",891,18.68,FALSE,1,"kNN",9
"965",737,15.1,FALSE,1,"kNN",9
"966",313,6.37,FALSE,1,"kNN",9
"967",653,12.67,TRUE,2,"kNN",9
"968",612,11.83,FALSE,2,"kNN",9
"969",1494,34,TRUE,3,"kNN",9
"970",1493,33.98,FALSE,3,"kNN",9
"971",1356,31.35,FALSE,3,"kNN",9
"972",971,23.25,FALSE,3,"kNN",9
"973",945,22.65,FALSE,3,"kNN",9
"974",1445,32.1,TRUE,4,"kNN",9
"975",1120,25.6,FALSE,4,"kNN",9
"976",767,18.4,FALSE,4,"kNN",9
"977",721,16.25,TRUE,5,"kNN",9
"978",427,10.23,FALSE,5,"kNN",9
"979",1718,37.58,TRUE,6,"kNN",9
"980",1250,28.2,FALSE,6,"kNN",9
"981",1123,25.7,FALSE,6,"kNN",9
"982",646,14,FALSE,6,"kNN",9
"983",484,10.12,FALSE,6,"kNN",9
"984",312,6.4,FALSE,6,"kNN",9
"985",311,6.37,FALSE,6,"kNN",9
"986",1590,34.5,TRUE,7,"kNN",9
"987",1589,34.48,FALSE,7,"kNN",9
"988",1209,27.05,FALSE,7,"kNN",9
"989",682,14.08,FALSE,7,"kNN",9
"990",371,8.2,FALSE,7,"kNN",9
"991",2780,59.68,TRUE,1,"kMeans",9
"992",1387,31.35,FALSE,1,"kMeans",9
"993",1233,28.77,FALSE,1,"kMeans",9
"994",696,13.93,TRUE,2,"kMeans",9
"995",655,13.1,FALSE,2,"kMeans",9
"996",313,6.37,FALSE,2,"kMeans",9
"997",1762,39.85,TRUE,3,"kMeans",9
"998",1039,22.28,FALSE,3,"kMeans",9
"999",793,16.68,FALSE,3,"kMeans",9
"1000",585,12.47,FALSE,3,"kMeans",9
"1001",404,8.97,FALSE,3,"kMeans",9
"1002",386,8.58,FALSE,3,"kMeans",9
"1003",1651,36.72,TRUE,4,"kMeans",9
"1004",1058,24,FALSE,4,"kMeans",9
"1005",819,19.48,FALSE,4,"kMeans",9
"1006",705,17.07,FALSE,4,"kMeans",9
"1007",1366,30.72,TRUE,5,"kMeans",9
"1008",823,19.48,FALSE,5,"kMeans",9
"1009",427,10.23,FALSE,5,"kMeans",9
"1010",2028,44.4,TRUE,6,"kMeans",9
"1011",1061,25.3,FALSE,6,"kMeans",9
"1012",1035,24.7,FALSE,6,"kMeans",9
"1013",767,18.4,FALSE,6,"kMeans",9
"1014",1443,31.73,TRUE,7,"kMeans",9
"1015",1097,23.88,FALSE,7,"kMeans",9
"1016",1096,23.85,FALSE,7,"kMeans",9
"1017",925,19.7,FALSE,7,"kMeans",9
"1018",842,17.6,FALSE,7,"kMeans",9
"1019",735,15.17,FALSE,7,"kMeans",9
"1020",581,11.58,FALSE,7,"kMeans",9
"1021",1930,41.63,TRUE,1,"Hier",9
"1022",1078,24.67,FALSE,1,"Hier",9
"1023",627,15.42,FALSE,1,"Hier",9
"1024",1980,42.4,TRUE,2,"Hier",9
"1025",1348,29.27,FALSE,2,"Hier",9
"1026",1347,29.23,FALSE,2,"Hier",9
"1027",1180,25.52,FALSE,2,"Hier",9
"1028",1004,21.3,FALSE,2,"Hier",9
"1029",646,14.17,FALSE,2,"Hier",9
"1030",386,8.58,FALSE,2,"Hier",9
"1031",371,8.2,FALSE,2,"Hier",9
"1032",1488,34.15,TRUE,3,"Hier",9
"1033",1058,24,FALSE,3,"Hier",9
"1034",819,19.48,FALSE,3,"Hier",9
"1035",705,17.07,FALSE,3,"Hier",9
"1036",1552,35.3,TRUE,4,"Hier",9
"1037",822,17,FALSE,4,"Hier",9
"1038",659,13.42,FALSE,4,"Hier",9
"1039",547,10.98,FALSE,4,"Hier",9
"1040",440,8.88,FALSE,4,"Hier",9
"1041",2423,52.95,TRUE,5,"Hier",9
"1042",1387,31.35,FALSE,5,"Hier",9
"1043",1233,28.77,FALSE,5,"Hier",9
"1044",2028,44.4,TRUE,6,"Hier",9
"1045",1061,25.3,FALSE,6,"Hier",9
"1046",1035,24.7,FALSE,6,"Hier",9
"1047",767,18.4,FALSE,6,"Hier",9
"1048",1594,33.38,TRUE,7,"Hier",9
"1049",655,13.1,FALSE,7,"Hier",9
"1050",313,6.37,FALSE,7,"Hier",9
"1051",1007,21.43,TRUE,1,"Fuzzy",9
"1052",822,17,FALSE,1,"Fuzzy",9
"1053",659,13.42,FALSE,1,"Fuzzy",9
"1054",547,10.98,FALSE,1,"Fuzzy",9
"1055",440,8.88,FALSE,1,"Fuzzy",9
"1056",696,13.93,TRUE,2,"Fuzzy",9
"1057",655,13.1,FALSE,2,"Fuzzy",9
"1058",313,6.37,FALSE,2,"Fuzzy",9
"1059",1234,28.77,TRUE,3,"Fuzzy",9
"1060",1233,28.75,FALSE,3,"Fuzzy",9
"1061",1111,26.17,FALSE,3,"Fuzzy",9
"1062",1924,42.85,TRUE,4,"Fuzzy",9
"1063",1599,36.35,FALSE,4,"Fuzzy",9
"1064",1045,24.93,FALSE,4,"Fuzzy",9
"1065",1018,24.33,FALSE,4,"Fuzzy",9
"1066",767,18.4,FALSE,4,"Fuzzy",9
"1067",1719,38.05,TRUE,5,"Fuzzy",9
"1068",1425,32.03,FALSE,5,"Fuzzy",9
"1069",1059,24.02,FALSE,5,"Fuzzy",9
"1070",823,19.57,FALSE,5,"Fuzzy",9
"1071",705,17.07,FALSE,5,"Fuzzy",9
"1072",735,16.15,TRUE,6,"Fuzzy",9
"1073",484,10.12,FALSE,6,"Fuzzy",9
"1074",312,6.4,FALSE,6,"Fuzzy",9
"1075",311,6.37,FALSE,6,"Fuzzy",9
"1076",960,20.42,TRUE,7,"Fuzzy",9
"1077",959,20.4,FALSE,7,"Fuzzy",9
"1078",713,14.8,FALSE,7,"Fuzzy",9
"1079",404,8.97,FALSE,7,"Fuzzy",9
"1080",386,8.58,FALSE,7,"Fuzzy",9
"1081",575,13.15,TRUE,1,"kNN",10
"1082",561,12.8,FALSE,1,"kNN",10
"1083",419,9.62,FALSE,1,"kNN",10
"1084",315,7.5,FALSE,1,"kNN",10
"1085",42,1.03,FALSE,1,"kNN",10
"1086",505,11.6,TRUE,2,"kNN",10
"1087",1588,30.33,TRUE,3,"kNN",10
"1088",1558,29.63,FALSE,3,"kNN",10
"1089",1248,23.65,FALSE,3,"kNN",10
"1090",1246,23.6,FALSE,3,"kNN",10
"1091",381,7.42,TRUE,4,"kNN",10
"1092",1442,27.47,TRUE,5,"kNN",10
"1093",1162,21.52,FALSE,5,"kNN",10
"1094",1013,18.07,FALSE,5,"kNN",10
"1095",1743,33.3,TRUE,6,"kNN",10
"1096",1341,24.27,FALSE,6,"kNN",10
"1097",631,11.1,FALSE,6,"kNN",10
"1098",1265,22.77,TRUE,7,"kNN",10
"1099",1188,21.08,FALSE,7,"kNN",10
"1100",719,16.08,TRUE,8,"kNN",10
"1101",2704,55.28,TRUE,9,"kNN",10
"1102",2515,51.35,FALSE,9,"kNN",10
"1103",2208,44.82,FALSE,9,"kNN",10
"1104",2049,41.15,FALSE,9,"kNN",10
"1105",1620,31.8,FALSE,9,"kNN",10
"1106",1262,27.98,TRUE,10,"kNN",10
"1107",1731,34.02,TRUE,11,"kNN",10
"1108",1172,22.55,FALSE,11,"kNN",10
"1109",591,10.95,FALSE,11,"kNN",10
"1110",634,12.97,TRUE,12,"kNN",10
"1111",2241,48.67,TRUE,1,"kMeans",10
"1112",1559,31.82,FALSE,1,"kMeans",10
"1113",1062,20.22,FALSE,1,"kMeans",10
"1114",2070,40.88,TRUE,2,"kMeans",10
"1115",1265,22.68,FALSE,2,"kMeans",10
"1116",1588,30.33,TRUE,3,"kMeans",10
"1117",1558,29.63,FALSE,3,"kMeans",10
"1118",997,20.98,TRUE,4,"kMeans",10
"1119",315,7.48,FALSE,4,"kMeans",10
"1120",1737,34.77,TRUE,5,"kMeans",10
"1121",1250,23.7,FALSE,5,"kMeans",10
"1122",1248,23.65,FALSE,5,"kMeans",10
"1123",1926,37.37,TRUE,6,"kMeans",10
"1124",1322,23.73,FALSE,6,"kMeans",10
"1125",631,11.1,FALSE,6,"kMeans",10
"1126",1313,23.78,TRUE,7,"kMeans",10
"1127",42,1.03,FALSE,7,"kMeans",10
"1128",3243,68.3,TRUE,8,"kMeans",10
"1129",2050,41.05,FALSE,8,"kMeans",10
"1130",1620,31.8,FALSE,8,"kMeans",10
"1131",2136,44.23,TRUE,9,"kMeans",10
"1132",310,7.17,FALSE,9,"kMeans",10
"1133",3158,66.58,TRUE,10,"kMeans",10
"1134",1187,22.05,FALSE,10,"kMeans",10
"1135",1016,18.6,FALSE,10,"kMeans",10
"1136",2402,48.7,TRUE,11,"kMeans",10
"1137",1880,36.95,FALSE,11,"kMeans",10
"1138",1721,33.28,FALSE,11,"kMeans",10
"1139",1257,26.67,TRUE,12,"kMeans",10
"1140",284,6.75,FALSE,12,"kMeans",10
"1141",491,11.32,TRUE,1,"Hier",10
"1142",477,10.97,FALSE,1,"Hier",10
"1143",315,7.48,FALSE,1,"Hier",10
